# 0.000120768, 0.000222867, 0.0439935, 0.00440544, 0.00414823, 0.00477218, 0.00368659, 0.00423518, 0.00387601, 0.00427084, 0.00390074, 0.00384013, 0.00465688, 0.00421295, 0.00383387, 0.00396511, 0.00448309, 0.00451853, 0.00408394, 0.00480444, 0.0042595, 0.00406013, 0.00426787, 0.00420763, 0.00368103, 0.00411337, 0.00478578, 0.00416777, 0.00402559, 0.00412703, 0.00399088, 0.00380165, 0.00458992, 0.00394191, 0.00394253, 0.00359718, 0.00392568, 0.00421804, 0.00450656, 0.00440335, 0.0042981, 0.00421474, 0.00399309, 0.00400354, 0.00387754, 0.00403912, 0.00399448, 0.00412392, 0.00389983, 0.00386398, 0.00370938, 0.00402449, 0.00346684, 0.00383203, 0.00417619, 0.00450286, 0.00417922, 0.00405922, 0.0043243, 0.00455338, 0.00378713, 0.00426034, 0.00429953, 0.00448832, 0.00459876, 0.00535951, 0.00373697, 0.00380452, 0.00402457, 0.0035282, 0.00319751, 0.00329132, 0.00330524, 0.00385341, 0.0034746, 0.00347731, 0.0037598, 0.00402071, 0.00332063, 0.00410309, 0.00405427, 0.00394942, 0.003871, 0.00377359, 0.00357643, 0.00355602, 0.0033589, 0.00339256, 0.00382966, 0.00417537, 0.00356868, 0.00344387, 0.0034934, 0.00346969, 0.00397107, 0.00341939, 0.00341838, 0.00350977, 0.00378135, 0.00331669, 0.0033655, 0.00382636, 0.00364361, 0.00351746, 0.003687, 0.00366962, 0.00368738, 0.0037017, 0.00311664, 0.00365724, 0.00350518, 0.00384062, 0.00316549, 0.0033301, 0.00338859, 0.00349613, 0.00363605, 0.00378407, 0.00419468, 0.00365939, 0.00349662, 0.00340357, 0.00359371, 0.00372045, 0.00346825, 0.00360151, 0.00374261, 0.00398204, 0.00413571, 0.000402773, 1.5821
-5216.25,0.918723,0.379253,4,15,0,5284.19,0.608923,0.435658,0.609765,0.390235,1.73287,0.183007,1.91745,0.203972,1.92776,0.406194,1.7974,0.816881,1.89618,0.885214,1.79804,1.00218,1.58643,1.13618,1.41851,1.24483,1.38618,1.43765,1.12776,1.58744,0.834702,1.58767,1.01935,1.74288,0.77243,1.88205,0.510609,1.91195,0.360934,1.89846,0.15961,1.94162,0.00282916,1.89238,-0.366436,1.88182,-0.437081,1.85463,-0.742553,1.77925,-0.900246,1.64433,-0.995518,1.63999,-0.966281,1.45369,-1.42123,1.36667,-1.63971,1.29065,-1.53789,1.07944,-1.79241,0.96663,-1.76189,0.726456,-1.736,0.669123,-1.78036,0.406377,-1.90315,0.281967,-1.92365,0.171077,-2.00665,-0.00694979,-1.94905,-0.295317,-1.75784,-0.55246,-1.73125,-0.830622,-1.6916,-0.87037,-1.60881,-0.922073,-1.57309,-1.13918,-1.45902,-1.38946,-1.11183,-1.47885,-1.22457,-1.55363,-0.988618,-1.63383,-0.619068,-1.80218,-0.559973,-1.87826,-0.44299,-1.87018,-0.196407,-1.9489,-0.150126,-2.01222,0.105268,-1.98606,0.298068,-1.82907,0.51741,-1.89425,0.710158,-1.87305,0.886128,-1.75021,1.11553,-1.63769,1.327,-1.50079,1.23663,-1.24079,1.33342,-1.28085,1.45841,-1.12773,1.66223,-0.972552,1.74218,-0.866493,1.78915,-0.641492,1.96348,-0.486361,2.01518,-0.397007,0.543168,0.00264601,0.454186,-0.494682,-0.941005,1.03602,1.09953,-16917.1,-16927.4,-44532.8
-5192.59,0.890322,0.379253,3,15,0,5270.75,0.613636,0.428387,0.643472,0.356528,1.72995,0.261805,1.82238,0.147491,1.8563,0.401561,1.84291,0.795718,1.80243,0.888069,1.74752,0.919086,1.4713,1.00394,1.50057,1.15936,1.40617,1.31899,1.18596,1.64931,0.963108,1.64156,0.909589,1.72659,0.711351,1.82124,0.576902,1.98376,0.388697,1.94049,0.139408,1.94393,0.0154417,1.90793,-0.348811,1.89777,-0.532146,1.87384,-0.696167,1.87594,-0.827465,1.65835,-0.96666,1.63023,-1.17935,1.4584,-1.33724,1.37911,-1.69659,1.27266,-1.60305,1.068,-1.69717,0.970579,-1.69427,0.776495,-1.84906,0.626817,-1.75417,0.43301,-1.89568,0.299814,-1.91515,0.145659,-1.99776,-0.0418231,-1.8545,-0.185627,-1.95094,-0.484125,-1.71039,-0.683765,-1.68311,-0.723546,-1.53487,-0.887048,-1.51918,-1.12684,-1.43233,-1.26871,-1.32564,-1.52903,-1.12685,-1.56305,-1.0132,-1.62582,-0.656176,-1.85078,-0.562327,-1.82513,-0.453291,-1.87927,-0.180366,-1.98687,-0.193275,-1.98728,0.0347147,-1.9352,0.449659,-1.88375,0.474623,-1.86195,0.762805,-1.76818,0.960734,-1.62843,0.95409,-1.51544,1.27114,-1.44267,1.32867,-1.29222,1.42585,-1.12665,1.54706,-1.21104,1.66955,-0.941943,1.75339,-0.904546,1.82494,-0.657853,1.96462,-0.374026,1.89047,-0.298337,0.544267,0.00086384,0.454869,-0.440876,-1.03134,1.06241,1.08315,-16725.3,-16743.3,-45801.6
-5208.26,0.74883,0.379253,4,15,0,5255.34,0.621149,0.426927,0.647324,0.352676,1.65104,0.338967,1.76764,0.301787,1.83601,0.392707,1.95592,0.657001,1.87676,0.796929,1.61152,1.05757,1.55537,1.21672,1.57794,1.21097,1.4427,1.37514,1.33103,1.45976,0.970647,1.64382,0.907753,1.76952,0.840274,1.78982,0.669345,1.84876,0.386718,1.83829,0.0937859,1.90845,-0.0252035,1.8911,-0.200012,1.85241,-0.511865,1.84709,-0.665765,1.62929,-0.750955,1.67832,-1.01702,1.62916,-1.19004,1.38419,-1.54057,1.2512,-1.56974,1.37198,-1.63498,1.16409,-1.59741,0.908722,-1.71451,0.877495,-1.76338,0.668255,-1.81194,0.370089,-1.8172,0.286356,-1.9343,0.112687,-1.95651,-0.123751,-1.93194,-0.243527,-1.73713,-0.496945,-1.74034,-0.641521,-1.62391,-0.713253,-1.42605,-0.880902,-1.53796,-1.02096,-1.49592,-1.33022,-1.25037,-1.39216,-1.15265,-1.47861,-0.915184,-1.70058,-0.69492,-1.71591,-0.697714,-1.79175,-0.401603,-1.95139,-0.289691,-1.87766,-0.129108,-1.97092,0.277114,-2.09326,0.251903,-1.95029,0.558933,-1.82874,0.550859,-1.75448,0.828727,-1.66507,0.948132,-1.67933,1.27902,-1.50324,1.27834,-1.277,1.5042,-1.30105,1.59802,-1.08308,1.68834,-1.12293,1.71316,-0.788731,1.74726,-0.59427,1.87464,-0.503938,2.11894,-0.301528,0.53642,0.0012043,0.462376,-0.434909,-1.0422,0.874069,0.902972,-16323.8,-16343.2,-45916.5
-5212.9,0.921489,0.379253,4,15,0,5271.42,0.610908,0.431568,0.61612,0.38388,1.70431,0.270188,1.79089,0.139913,1.85242,0.337274,1.87302,0.789505,1.90506,0.913275,1.80717,0.848328,1.49038,0.949904,1.41241,1.18708,1.30263,1.34815,1.06536,1.63206,0.913903,1.65047,0.895028,1.74987,0.701958,1.77029,0.44214,1.91587,0.277737,1.89572,0.115133,1.91029,0.0030326,1.94123,-0.414337,1.90894,-0.579304,1.87018,-0.739854,1.96269,-0.871507,1.69802,-0.969019,1.70311,-1.18936,1.49663,-1.373,1.37025,-1.68013,1.26098,-1.62453,1.05515,-1.70347,0.929443,-1.70216,0.73554,-1.7824,0.575342,-1.71021,0.450172,-1.86066,0.379017,-1.86336,0.150611,-1.95697,-0.0720023,-1.79712,-0.210117,-1.90395,-0.411007,-1.68531,-0.641711,-1.70271,-0.686158,-1.57533,-0.905577,-1.58747,-1.18077,-1.46492,-1.35571,-1.29955,-1.5324,-1.16387,-1.6024,-1.01722,-1.66383,-0.684737,-1.8877,-0.553701,-1.90241,-0.47703,-1.8838,-0.179555,-1.98888,-0.125503,-1.90054,0.0319094,-1.88789,0.47814,-1.8878,0.541968,-1.89499,0.863533,-1.76018,1.08421,-1.63604,1.15672,-1.58413,1.24611,-1.4627,1.28716,-1.31755,1.39908,-1.17975,1.55213,-1.19904,1.65753,-0.900716,1.81722,-0.932122,1.841,-0.635137,1.86395,-0.395938,1.76299,-0.333913,0.545673,0.00173887,0.452588,-0.484314,-0.957424,1.09615,1.13789,-16986.6,-17003.6,-45489.4
-5228.65,0.616004,0.379253,4,15,0,5298.71,0.616567,0.431247,0.604346,0.395654,1.67235,0.243643,1.72497,0.0886252,1.79484,0.321751,1.75663,0.79454,1.76333,0.905971,1.74562,0.868139,1.55214,1.11092,1.53262,1.32263,1.43546,1.38228,1.12561,1.55956,0.896521,1.61026,0.84539,1.75088,0.718028,1.77768,0.50545,1.86254,0.343375,1.78436,0.129745,1.81821,0.0445911,1.90875,-0.321537,1.85364,-0.455449,1.75374,-0.679635,1.88048,-0.817247,1.66031,-0.904008,1.68126,-1.21487,1.50934,-1.43911,1.40259,-1.73514,1.30478,-1.62237,1.10845,-1.62016,0.969838,-1.61682,0.715258,-1.70115,0.570434,-1.62832,0.51943,-1.81153,0.417132,-1.97016,0.0963838,-2.0727,-0.0636482,-1.82552,-0.188317,-1.91967,-0.435208,-1.67558,-0.652117,-1.65135,-0.681272,-1.51246,-0.909201,-1.55854,-1.19105,-1.46194,-1.27219,-1.32222,-1.38925,-1.26062,-1.55932,-1.119,-1.72683,-0.699156,-1.91215,-0.515809,-1.8575,-0.501674,-1.78604,-0.297828,-1.89724,-0.21266,-1.87853,0.0392695,-1.91297,0.454952,-1.90714,0.402307,-1.93127,0.611169,-1.8193,0.849533,-1.66599,1.06096,-1.53778,1.29236,-1.41788,1.38119,-1.27078,1.42791,-1.13077,1.49401,-1.11463,1.53911,-0.872771,1.72169,-0.959951,1.81106,-0.700012,1.86316,-0.482087,1.76394,-0.417682,0.538049,0.00258152,0.45937,-0.503608,-0.927216,0.91317,0.975126,-16351.1,-16365.6,-45300.7
-5229.76,0.937947,0.379253,4,15,0,5292.02,0.617544,0.431021,0.590385,0.409615,1.67852,0.257243,1.74887,0.10452,1.77704,0.303962,1.75581,0.799186,1.77541,0.898056,1.78773,0.857815,1.55818,1.1127,1.56073,1.3352,1.45466,1.36653,1.13341,1.53853,0.889828,1.62398,0.865022,1.79855,0.692733,1.75456,0.518536,1.84273,0.346383,1.81245,0.0965849,1.81414,0.0314665,1.90989,-0.266722,1.84754,-0.508699,1.75426,-0.681639,1.84983,-0.844141,1.634,-0.911312,1.70033,-1.18076,1.5016,-1.46641,1.38096,-1.72384,1.25998,-1.62811,1.13815,-1.59764,0.970163,-1.63092,0.705092,-1.67469,0.547458,-1.64902,0.485245,-1.84053,0.416278,-2.0135,0.0971529,-2.10848,-0.058792,-1.8208,-0.19496,-1.87771,-0.446855,-1.66865,-0.628087,-1.60583,-0.651293,-1.48875,-0.901831,-1.56826,-1.19204,-1.44559,-1.2565,-1.31716,-1.40735,-1.29317,-1.55676,-1.11259,-1.7362,-0.694365,-1.89426,-0.518801,-1.87191,-0.455928,-1.75919,-0.267601,-1.87089,-0.209915,-1.87207,0.0350882,-1.91822,0.423863,-1.93308,0.376214,-1.91308,0.651788,-1.80116,0.87917,-1.65389,1.03764,-1.55559,1.23815,-1.41784,1.40644,-1.29893,1.44122,-1.12475,1.50145,-1.13771,1.58379,-0.842925,1.74082,-0.930388,1.81529,-0.672177,1.85937,-0.537106,1.78445,-0.414707,0.537337,0.000655149,0.462008,-0.526981,-0.892537,0.89609,0.911814,-16368.1,-16383.7,-45210.2
-5208.34,0.972138,0.379253,4,15,0,5290.62,0.622292,0.426347,0.657113,0.342887,1.62018,0.386786,1.77917,0.30776,1.93601,0.412947,2.00444,0.842218,1.78766,0.86823,1.62259,0.937429,1.45141,1.10525,1.47097,1.17571,1.43167,1.27562,1.05873,1.48657,0.919548,1.57256,1.01476,1.77668,0.823249,1.75147,0.612694,1.97583,0.430412,1.94393,0.147732,1.84444,0.0593968,1.8847,-0.205159,1.87129,-0.47988,1.85979,-0.604513,1.85338,-0.828678,1.6177,-0.952588,1.71328,-1.19225,1.4696,-1.45947,1.3561,-1.61466,1.25902,-1.59135,1.12437,-1.65886,0.898612,-1.74421,0.758267,-1.76173,0.541721,-1.69962,0.413072,-1.82054,0.457497,-1.92861,0.214006,-1.99978,-0.0500186,-1.80938,-0.311934,-1.83968,-0.471412,-1.69366,-0.667511,-1.69667,-0.771685,-1.55462,-1.00262,-1.64005,-1.20916,-1.43961,-1.35361,-1.1857,-1.46899,-1.12897,-1.4407,-0.984737,-1.51838,-0.723106,-1.67382,-0.650779,-1.79677,-0.499691,-1.85264,-0.183047,-1.94505,-0.0754613,-1.94074,0.00292446,-1.99026,0.436031,-1.8708,0.553411,-1.77155,0.723097,-1.78211,0.92718,-1.69547,1.11579,-1.63635,1.25391,-1.49246,1.41202,-1.27154,1.4939,-1.1729,1.61643,-1.25777,1.71726,-0.950012,1.77888,-0.901911,1.85143,-0.59109,1.97257,-0.367367,1.92839,-0.218106,0.540098,0.000483494,0.459419,-0.419899,-1.07035,0.962343,0.973947,-16398.1,-16422.8,-45753.8
-5216.06,0.893246,0.379253,4,15,0,5266.51,0.62029,0.433089,0.555097,0.444903,1.6588,0.373408,1.77129,0.261699,1.95346,0.446165,1.95013,0.74005,1.79634,0.857307,1.57849,0.980389,1.53235,1.0665,1.43406,1.1474,1.30161,1.35612,1.14026,1.51539,1.03237,1.46369,0.893696,1.83951,0.820131,1.71103,0.602565,1.98469,0.399505,1.94692,0.0960216,1.80563,0.0603755,1.87922,-0.243814,1.85806,-0.49108,1.93717,-0.681149,1.85428,-0.854005,1.64856,-0.883085,1.70054,-1.16228,1.47221,-1.41637,1.29034,-1.66876,1.25458,-1.60548,1.19296,-1.70187,0.919968,-1.71995,0.751919,-1.77761,0.476199,-1.79231,0.38506,-1.89733,0.460174,-1.8934,0.188618,-2.03572,-0.101329,-1.85027,-0.195159,-1.79699,-0.433503,-1.69278,-0.619836,-1.67805,-0.769874,-1.56346,-0.968319,-1.61767,-1.17527,-1.4157,-1.33198,-1.14311,-1.5449,-1.14087,-1.46863,-0.914859,-1.53803,-0.719139,-1.73227,-0.543654,-1.84905,-0.523292,-1.84738,-0.264145,-1.86527,-0.15821,-1.91288,0.0504581,-1.82559,0.321107,-1.89607,0.634805,-1.9284,0.748546,-1.71616,1.04991,-1.63312,0.974327,-1.68316,1.24875,-1.46428,1.40975,-1.22783,1.50421,-1.17174,1.60814,-1.11197,1.70119,-1.03359,1.74444,-0.976322,1.84049,-0.659242,1.94387,-0.299374,1.94014,-0.295537,0.537081,0.00122787,0.461691,-0.588613,-0.809899,0.889944,0.919413,-16513.7,-16532.9,-44504
-5218.66,0.910545,0.379253,4,15,0,5284.2,0.610616,0.42657,0.698461,0.301539,1.79468,0.2165,1.83794,0.190468,1.72719,0.280696,1.74691,0.687462,1.83294,0.764495,1.79245,0.912328,1.53141,1.11413,1.55976,1.25037,1.41824,1.31736,1.2103,1.55832,0.825818,1.77612,0.871587,1.72301,0.752225,1.87254,0.549859,1.79446,0.35131,1.78015,0.112177,2.03132,-0.0324228,1.90629,-0.2629,1.90268,-0.488538,1.79515,-0.6339,1.73742,-0.717817,1.72612,-1.01956,1.64978,-1.09787,1.40537,-1.44288,1.32546,-1.53844,1.35735,-1.66097,1.00512,-1.62143,0.906495,-1.77215,0.870851,-1.81781,0.823129,-1.77374,0.531113,-1.82632,0.274011,-1.91437,0.124748,-1.87016,-0.0603171,-1.81815,-0.296862,-1.86024,-0.535106,-1.75687,-0.74953,-1.69106,-0.6816,-1.42174,-0.822122,-1.44636,-1.00567,-1.42042,-1.29476,-1.34347,-1.40193,-1.13764,-1.61218,-1.068,-1.76853,-0.731892,-1.81526,-0.729007,-1.82812,-0.340419,-1.98707,-0.185207,-2.04002,-0.118555,-1.93556,0.15112,-2.08051,0.305285,-1.87697,0.441004,-1.80304,0.693478,-1.80982,0.836955,-1.67549,1.14661,-1.53798,1.28482,-1.45361,1.19833,-1.30768,1.37905,-1.2457,1.52307,-1.13163,1.6166,-0.970308,1.73666,-0.767791,1.80294,-0.591659,1.80045,-0.581369,2.00839,-0.331597,0.542787,0.00036036,0.456853,-0.358876,-1.19886,1.02688,1.03553,-16627.9,-16640.3,-46553.3
-5224.99,0.862805,0.379253,4,15,0,5292.6,0.624093,0.435717,0.65445,0.34555,1.83695,0.332579,1.9528,0.291151,1.88343,0.325567,1.88979,0.678518,1.88403,0.811093,1.7844,1.00532,1.49431,1.12604,1.52926,1.27007,1.44307,1.33605,1.23867,1.46747,0.840146,1.68459,0.910939,1.72854,0.870974,2.02085,0.671237,1.93173,0.409529,1.88816,0.0764915,2.04715,-0.0762609,1.8753,-0.264297,1.89064,-0.424615,1.81054,-0.627304,1.73719,-0.761345,1.67849,-1.01935,1.56829,-1.06552,1.36476,-1.45716,1.32823,-1.58367,1.35807,-1.7188,1.05743,-1.61897,0.89629,-1.66614,0.664942,-1.72386,0.608098,-1.79663,0.336958,-1.92457,0.143777,-1.98274,0.106655,-1.94353,0.00530701,-1.88912,-0.211218,-1.82733,-0.535129,-1.67869,-0.761033,-1.67604,-0.713309,-1.50176,-0.903323,-1.52983,-1.08607,-1.41356,-1.33938,-1.26869,-1.43001,-1.07395,-1.55789,-1.01646,-1.52548,-0.65451,-1.68789,-0.644359,-1.78582,-0.339679,-1.90486,-0.318714,-1.83968,-0.227971,-1.74012,0.127711,-2.01495,0.338251,-1.89283,0.536048,-1.81103,0.832287,-1.79531,0.915402,-1.65606,1.09318,-1.52937,1.21187,-1.4794,1.27655,-1.34666,1.50269,-1.23939,1.60597,-1.1228,1.65628,-0.951091,1.77917,-0.758448,1.8456,-0.576297,1.92611,-0.538864,2.12084,-0.282607,0.542315,0.000297836,0.457387,-0.423961,-1.06262,1.01556,1.0227,-16413.7,-16428.5,-43566.5
-5213.22,1,0.379253,4,15,0,5283.12,0.609899,0.429716,0.627216,0.372784,1.63536,0.268148,1.72999,0.105096,1.85297,0.355539,1.87693,0.693324,1.83126,0.825752,1.63191,0.920049,1.59755,1.11636,1.51593,1.13679,1.33009,1.32242,1.1579,1.55864,1.02508,1.57601,0.860984,1.81729,0.695418,1.668,0.510663,1.94799,0.317304,1.91072,0.181395,1.78216,0.10617,1.93245,-0.235963,1.84374,-0.543402,1.88834,-0.736574,1.84661,-0.871013,1.69252,-0.926903,1.7767,-1.18691,1.5156,-1.35593,1.31195,-1.57063,1.30342,-1.45119,1.11028,-1.60399,0.870525,-1.73318,0.948141,-1.83902,0.655795,-1.73655,0.450212,-1.76011,0.415303,-1.82444,0.114423,-1.98076,-0.171378,-1.85687,-0.26054,-1.83638,-0.488785,-1.75522,-0.662206,-1.64922,-0.839854,-1.48232,-0.936799,-1.5496,-1.08016,-1.48469,-1.32028,-1.2325,-1.52344,-1.22184,-1.54972,-0.97147,-1.73993,-0.808103,-1.80453,-0.630533,-1.82306,-0.48304,-1.87406,-0.0620201,-1.96402,-0.0528472,-2.07411,0.0747662,-1.93036,0.313657,-1.92164,0.58137,-1.90365,0.57861,-1.74173,0.951479,-1.64698,0.977743,-1.67915,1.29638,-1.45193,1.24327,-1.23725,1.31145,-1.19901,1.41798,-1.11863,1.60183,-1.03988,1.71315,-0.968462,1.74639,-0.674069,1.84439,-0.34888,1.80194,-0.318847,0.542429,0.000988498,0.456583,-0.466465,-0.986756,1.01829,1.04201,-16492.9,-16508.9,-45978
-5204.01,0.976555,0.379253,4,15,0,5268.63,0.611167,0.418541,0.615966,0.384034,1.71839,0.355879,1.78055,0.196448,1.84038,0.43505,1.90038,0.733492,1.85794,0.824461,1.66295,0.975903,1.58852,1.14705,1.52213,1.25362,1.4561,1.32158,1.27706,1.5369,1.00716,1.68901,0.833947,1.89654,0.768862,1.74579,0.518733,1.92413,0.235905,1.89708,0.0912797,1.84062,0.0566014,1.92632,-0.221133,1.80886,-0.474817,1.87307,-0.602479,1.85534,-0.816905,1.65911,-0.935556,1.65506,-1.17404,1.41041,-1.35979,1.20802,-1.67771,1.20075,-1.68718,1.1049,-1.77996,0.862859,-1.78096,0.902523,-1.68402,0.664204,-1.72104,0.428735,-1.90838,0.302774,-2.02539,0.024421,-1.93486,-0.160869,-1.84401,-0.248329,-1.8677,-0.447277,-1.77322,-0.573365,-1.67826,-0.719789,-1.56277,-0.846918,-1.54189,-1.05633,-1.44613,-1.23143,-1.19947,-1.42334,-1.14783,-1.50734,-0.923007,-1.59575,-0.68727,-1.68904,-0.510876,-1.79867,-0.551113,-1.8826,-0.181721,-1.8955,-0.114042,-1.98388,0.162131,-1.95718,0.406008,-1.88155,0.550977,-1.90817,0.629498,-1.67774,1.00502,-1.59789,1.0129,-1.72986,1.33849,-1.54892,1.23436,-1.30452,1.33467,-1.24748,1.58641,-1.16076,1.76148,-0.995743,1.83059,-0.851915,1.82663,-0.632742,1.92174,-0.380425,1.90324,-0.322565,0.546635,0.00181694,0.451548,-0.484564,-0.957024,1.11924,1.16285,-16858.6,-16879.4,-47435.9
-5216.06,0.73659,0.379253,4,15,0,5272.61,0.613463,0.429348,0.617242,0.382758,1.74484,0.271643,1.81972,0.182888,1.8243,0.373323,1.79914,0.771472,1.77307,0.781566,1.65592,0.913977,1.51927,1.05148,1.51156,1.24284,1.31837,1.41429,1.2248,1.47564,0.96605,1.58367,0.895752,1.79105,0.850078,1.76384,0.540233,1.82569,0.318037,1.88603,0.121134,1.95222,-0.0724015,1.94589,-0.382616,1.82612,-0.485078,1.82484,-0.609041,1.83987,-0.825605,1.75379,-0.972849,1.68761,-1.2759,1.4822,-1.4643,1.341,-1.63507,1.41942,-1.53728,1.25607,-1.55321,0.87395,-1.74629,0.719288,-1.82285,0.569785,-1.87473,0.469688,-1.83073,0.40973,-1.88524,0.29933,-1.87462,-0.120378,-1.90967,-0.240243,-1.85169,-0.485667,-1.73439,-0.624482,-1.643,-0.845419,-1.46985,-0.909012,-1.43166,-1.09817,-1.47021,-1.31404,-1.28988,-1.53787,-1.1508,-1.51275,-0.986357,-1.59369,-0.867952,-1.77637,-0.524301,-1.84711,-0.414934,-2.00283,-0.140501,-1.88378,-0.155046,-1.92842,0.0286813,-2.01263,0.314157,-1.92492,0.514541,-1.94082,0.838151,-1.75529,1.15471,-1.61384,1.01059,-1.57546,1.30596,-1.34,1.34318,-1.27558,1.41852,-1.17853,1.60405,-1.14713,1.5077,-1.18133,1.68886,-0.874726,1.7984,-0.597115,1.96279,-0.474043,1.89892,-0.27163,0.543605,0.00414036,0.452254,-0.482495,-0.960351,1.04653,1.1459,-16729.4,-16743.1,-45991.3
-5216.13,0.994492,0.379253,4,15,0,5282.01,0.618623,0.42902,0.672671,0.327329,1.64764,0.282111,1.75903,0.254383,1.81845,0.363761,1.89889,0.630472,1.90337,0.841715,1.69126,1.02417,1.5135,1.18962,1.47701,1.15046,1.43882,1.28215,1.18969,1.59289,0.929841,1.65006,0.879582,1.68879,0.671298,1.79999,0.586459,1.94804,0.357486,1.86592,0.0774423,1.91353,0.086389,1.93934,-0.117681,1.9828,-0.476236,1.94346,-0.6955,1.81226,-0.720233,1.68289,-0.912276,1.70539,-0.987273,1.43918,-1.38883,1.30927,-1.613,1.26556,-1.68637,1.02905,-1.66554,0.969594,-1.59038,0.874474,-1.6797,0.708402,-1.63045,0.415896,-1.84254,0.291772,-1.91499,0.0312624,-2.04315,-0.0449567,-1.78522,-0.257089,-1.74228,-0.53254,-1.66674,-0.759497,-1.68317,-0.625123,-1.49186,-0.874462,-1.5946,-1.01218,-1.35894,-1.27281,-1.18144,-1.35214,-1.18046,-1.53208,-1.01393,-1.65097,-0.539581,-1.75144,-0.712447,-1.82139,-0.454792,-1.85691,-0.331975,-2.0356,-0.134353,-1.98317,0.222694,-1.94602,0.37608,-1.87348,0.618653,-1.80716,0.635648,-1.77716,0.794454,-1.64207,1.1526,-1.5595,1.2804,-1.52535,1.26031,-1.24496,1.46974,-1.27017,1.48181,-1.1604,1.73711,-0.885135,1.75525,-0.84922,1.77152,-0.598091,1.80513,-0.351026,2.04136,-0.262056,0.538288,0.000198087,0.461514,-0.396499,-1.11679,0.918905,0.92366,-16288.1,-16302,-45538.6
-5220.43,0.847669,0.379253,4,15,0,5288.24,0.613397,0.421731,0.64947,0.35053,1.68042,0.329948,1.79326,0.291835,1.83837,0.438945,1.85606,0.704359,1.8823,0.886668,1.70145,1.09855,1.50361,1.08757,1.47995,1.05952,1.38984,1.31834,1.18005,1.54913,0.971221,1.45049,0.962846,1.65569,0.72786,1.75626,0.573072,2.0313,0.350203,1.82877,0.0771312,1.92366,0.0547453,1.91259,-0.210711,1.97136,-0.533326,2.01015,-0.614195,1.86492,-0.791132,1.62669,-1.11867,1.62378,-1.11592,1.50166,-1.35846,1.27566,-1.64867,1.17451,-1.60693,1.09036,-1.64583,0.931616,-1.79368,0.77408,-1.78868,0.569471,-1.70256,0.343872,-1.8095,0.333633,-1.98464,0.0962829,-2.00511,-0.118381,-1.80946,-0.291361,-1.6689,-0.551623,-1.74257,-0.683533,-1.69776,-0.666115,-1.56965,-0.815465,-1.65071,-0.978538,-1.44468,-1.27562,-1.25722,-1.42645,-1.21988,-1.57773,-0.996479,-1.68441,-0.628471,-1.8091,-0.752812,-1.89031,-0.474827,-1.90724,-0.317772,-2.00397,-0.153774,-2.00768,0.100629,-1.89238,0.204744,-1.8328,0.546941,-1.88626,0.729405,-1.77809,0.904414,-1.68915,1.10941,-1.52692,1.28549,-1.42699,1.36058,-1.28185,1.41919,-1.24038,1.40186,-1.10946,1.76781,-0.947526,1.81216,-0.839832,1.86434,-0.628688,1.76803,-0.406486,1.99152,-0.389165,0.543209,0.000672399,0.456118,-0.431599,-1.04831,1.03702,1.05316,-16607.9,-16627,-46704.5
-5212.42,0.976395,0.379253,4,15,0,5282.55,0.61021,0.44087,0.596129,0.403871,1.66941,0.265146,1.8193,0.150183,1.879,0.373734,1.88615,0.676402,1.72753,0.806668,1.6921,0.877104,1.56804,1.10044,1.55877,1.26208,1.39611,1.467,1.14577,1.53238,0.889185,1.81736,0.755522,1.90315,0.83542,1.81144,0.526257,1.83787,0.377734,1.85154,0.0725566,1.91293,-0.0234316,1.86457,-0.24603,1.80485,-0.566751,1.76526,-0.668639,1.79776,-0.77594,1.72863,-0.863416,1.74923,-1.18698,1.39666,-1.48432,1.27958,-1.6758,1.38506,-1.57966,1.1449,-1.6575,0.907205,-1.65532,0.891871,-1.73028,0.727764,-1.90172,0.516921,-1.88654,0.38,-1.7917,0.181445,-1.96959,-0.0898989,-1.89733,-0.203603,-1.9394,-0.417668,-1.71186,-0.700675,-1.65559,-0.760133,-1.49073,-1.03749,-1.43753,-1.1909,-1.39996,-1.37119,-1.2459,-1.50064,-1.09544,-1.56049,-0.995815,-1.54629,-0.765522,-1.7327,-0.605175,-1.77174,-0.329203,-1.87982,-0.112934,-1.83823,-0.128169,-1.86205,0.130069,-1.99885,0.474176,-1.96612,0.538094,-1.88086,0.7168,-1.73555,1.0281,-1.62828,0.9838,-1.72202,1.22656,-1.41277,1.27554,-1.25951,1.51635,-1.24558,1.63397,-1.10659,1.61384,-1.05356,1.74859,-0.878989,1.73503,-0.58238,1.98022,-0.520512,1.94137,-0.226494,0.541989,0.0012541,0.456757,-0.517298,-0.90666,1.00772,1.03782,-16890.5,-16906.1,-43705.3
