epsilon,l.1,l.2,l.3,l.4,l.5,l.6,l.7,l.8,l.9,l.10,l.11,l.12,l.13,l.14,l.15,l.16,l.17,l.18,l.19,l.20,l.21,l.22,l.23,l.24,l.25,l.26,l.27,l.28,l.29,l.30,l.31,l.32,l.33,l.34,l.35,l.36,l.37,l.38,l.39,l.40,l.41,l.42,l.43,l.44,l.45,l.46,l.47,l.48,l.49,l.50,l.51,l.52,l.53,l.54,l.55,l.56,l.57,l.58,l.59,l.60,l.61,l.62,l.63,l_init,logModel
1.08037,1.20488,1.29,1.26361,1.44456,1.60982,1.41073,1.37666,1.37399,1.23565,1.29697,1.23898,1.12407,1.07859,1.06935,1.03439,0.774215,0.740741,0.606905,0.300737,0.150827,0.153222,0.00418406,-0.290202,-0.410787,-0.529655,-0.542188,-0.808336,-0.811821,-0.945879,-1.18976,-1.13203,-1.16218,-1.31801,-1.22565,-1.33786,-1.25023,-1.37913,-1.30748,-1.33659,-1.37997,-1.18318,-1.30694,-1.29467,-1.03678,-1.0619,-0.945377,-0.8329,-0.801605,-0.703386,-0.46191,-0.485619,-0.265273,-0.0630739,0.0772796,0.220507,0.317142,0.439765,0.678246,0.669319,0.749217,0.973092,1.06038,1.0714,1.26281,-9410.21
1.08126,1.19015,1.20047,1.37213,1.36553,1.25484,1.38763,1.31645,1.36279,1.48154,1.33237,1.2564,1.28208,1.17367,1.01059,0.755489,0.879215,0.769671,0.625043,0.590044,0.338118,0.0407585,-0.0289585,-0.103614,-0.367349,-0.505098,-0.699626,-0.610506,-0.81645,-0.884165,-0.762747,-0.97853,-1.05943,-1.09058,-1.1651,-1.19708,-1.35826,-1.22486,-1.22957,-1.39029,-1.38715,-1.49137,-1.31298,-1.12606,-1.2359,-1.09583,-1.03266,-0.948852,-0.712709,-0.612523,-0.474464,-0.248198,-0.168698,0.0663639,0.134015,0.326519,0.404735,0.495882,0.486435,0.769742,0.878701,0.884027,1.00276,1.13401,1.23765,-9419.79
1.07173,1.36714,1.34354,1.32179,1.33054,1.48364,1.36315,1.41527,1.50845,1.36941,1.42799,1.23606,1.16988,1.20043,1.09372,1.08134,0.705785,0.7222,0.667482,0.318408,0.214525,0.167556,0.0607965,-0.233595,-0.410491,-0.46669,-0.550949,-0.687325,-0.788946,-0.86419,-1.04796,-1.07735,-1.18308,-1.29454,-1.16299,-1.29875,-1.19062,-1.36629,-1.3046,-1.37067,-1.46511,-1.21858,-1.15712,-1.2343,-0.962557,-1.08358,-0.931164,-0.810325,-0.877726,-0.597852,-0.399986,-0.417679,-0.1421,-0.0168315,0.14163,0.327693,0.403431,0.438223,0.575734,0.624022,0.757768,1.05108,1.13781,1.10911,1.32325,-9414.47
1.07079,1.33984,1.33078,1.32973,1.34873,1.52043,1.33153,1.38645,1.43222,1.33305,1.45924,1.29612,1.15704,1.15857,1.10038,1.06577,0.70988,0.736853,0.667358,0.336429,0.167983,0.145331,0.090852,-0.226084,-0.373871,-0.514162,-0.51421,-0.634671,-0.820512,-0.820542,-1.03396,-1.08621,-1.19771,-1.2603,-1.24127,-1.2405,-1.24356,-1.31203,-1.30079,-1.38388,-1.47905,-1.17792,-1.18673,-1.21115,-1.0104,-1.05594,-0.87002,-0.859183,-0.88798,-0.578864,-0.450202,-0.404927,-0.097127,-0.00559491,0.193854,0.282732,0.384251,0.504036,0.540069,0.699145,0.789856,1.10714,1.1118,1.13806,1.37609,-9415
1.08288,1.24968,1.30607,1.34584,1.47731,1.50343,1.51195,1.36064,1.32746,1.23841,1.24588,1.14641,1.24548,1.07484,1.19541,0.853788,0.694398,0.624627,0.439217,0.405152,0.270906,0.0958763,-0.0294727,-0.18389,-0.424309,-0.415853,-0.545348,-0.662304,-0.8814,-0.943914,-0.919996,-1.06971,-1.14632,-1.25149,-1.33136,-1.31615,-1.2817,-1.33057,-1.45319,-1.40102,-1.3903,-1.49864,-1.32716,-1.21996,-1.15612,-0.861602,-0.836766,-0.752018,-0.781479,-0.633157,-0.385553,-0.118129,-0.0658588,0.00553284,0.0961841,0.321978,0.322709,0.251164,0.666881,0.725969,0.776709,0.893704,1.01662,1.1532,1.05006,-9417.18
1.09084,1.13964,1.18989,1.36639,1.47983,1.47696,1.43213,1.437,1.36256,1.36295,1.27222,1.14885,1.05543,1.20227,0.962576,0.957691,0.772446,0.710727,0.679265,0.432944,0.229683,0.111219,-0.0327679,-0.232514,-0.362609,-0.590818,-0.733198,-0.841107,-0.743322,-0.77546,-0.908829,-0.949021,-1.01982,-1.17056,-1.18732,-1.38741,-1.57047,-1.51842,-1.22645,-1.34918,-1.44779,-1.28497,-1.2951,-1.16349,-0.977861,-1.15428,-1.01141,-0.932917,-0.784856,-0.640664,-0.52322,-0.503304,-0.290665,0.0515851,0.118194,0.0612127,0.174562,0.555205,0.475626,0.705766,0.8941,0.972865,1.04893,1.0742,1.26099,-9420.55
1.07715,1.2761,1.37102,1.28334,1.41344,1.47146,1.43952,1.44411,1.49924,1.4101,1.42512,1.22912,1.39299,1.07952,1.1523,0.872571,0.819348,0.685527,0.437298,0.373837,0.269285,0.0990591,0.025378,-0.216443,-0.446628,-0.481135,-0.514671,-0.626661,-0.966957,-1.08919,-1.10023,-1.10556,-1.28043,-1.2807,-1.30193,-1.32413,-1.17121,-1.30901,-1.47493,-1.42602,-1.38024,-1.27984,-1.20639,-1.17195,-1.22638,-0.993196,-0.972332,-0.79795,-0.738571,-0.58473,-0.369773,-0.122446,-0.0653839,-0.137012,-0.0460937,0.37657,0.420162,0.368077,0.644507,0.689301,0.734352,0.890908,0.9664,1.11196,1.30682,-9423.84
1.07643,1.43924,1.32587,1.37907,1.44717,1.42294,1.38683,1.47985,1.40589,1.47083,1.42406,1.30668,1.33528,1.22325,1.01378,0.933978,0.825218,0.651359,0.409901,0.284865,0.365428,0.102216,0.0144487,-0.257615,-0.510189,-0.507593,-0.469795,-0.735904,-1.09094,-1.01227,-1.02098,-1.06485,-1.23288,-1.2536,-1.21674,-1.30757,-1.21197,-1.39184,-1.36972,-1.33034,-1.47072,-1.29317,-1.28358,-1.15579,-1.10224,-0.958751,-0.970338,-0.93257,-0.83877,-0.651105,-0.409685,-0.277644,-0.0434068,-0.106244,-0.0610923,0.392887,0.485027,0.407212,0.515277,0.598921,0.7413,0.874329,1.04224,1.13,1.39026,-9422.64
1.08094,1.29373,1.30439,1.51086,1.47309,1.39115,1.44894,1.49678,1.4037,1.40438,1.50592,1.17407,1.15596,1.20208,1.13548,0.886816,0.838401,0.526082,0.378377,0.381219,0.242607,0.07422,-0.0448789,-0.171394,-0.560237,-0.401688,-0.604245,-0.804383,-0.953097,-1.0328,-0.998919,-1.10551,-1.07494,-1.29591,-1.2688,-1.24415,-1.26219,-1.32745,-1.27427,-1.40754,-1.56716,-1.40107,-1.24277,-1.10001,-1.00365,-1.08195,-0.985892,-0.842723,-0.928772,-0.742763,-0.41579,-0.292518,-0.212369,-0.0512681,0.0866777,0.421674,0.387563,0.472748,0.491331,0.578174,0.768439,0.884054,1.00609,0.961887,1.25977,-9421.24
1.09381,1.30298,1.25263,1.28108,1.43759,1.54185,1.46625,1.2963,1.39728,1.59174,1.32021,1.25006,1.18954,1.00887,0.96322,1.01166,0.844133,0.978454,0.680707,0.397414,0.380155,0.287228,-0.0093679,-0.33891,-0.412139,-0.690942,-0.787304,-0.729237,-0.722736,-0.840974,-1.04859,-1.14074,-1.16616,-1.21765,-1.12606,-1.22183,-1.24949,-1.28563,-1.33132,-1.24085,-1.34474,-1.3518,-1.28619,-1.28872,-1.12144,-1.01589,-0.845979,-0.724472,-0.688073,-0.645609,-0.475401,-0.398841,-0.169041,-0.0413392,0.0903079,0.167641,0.299539,0.437458,0.484784,0.710407,0.667215,0.840121,0.95154,1.27205,1.39271,-9424.16
1.0895,1.32405,1.29456,1.37135,1.45072,1.54895,1.57907,1.61147,1.60471,1.4238,1.38421,1.22693,1.22875,1.19606,1.13005,0.901737,0.84612,0.61097,0.535263,0.449762,0.21976,-0.0112133,-0.0234919,-0.0968394,-0.440134,-0.439799,-0.603585,-0.683502,-0.883304,-0.871394,-0.879368,-0.999564,-1.1083,-1.13946,-1.29472,-1.38604,-1.38877,-1.30444,-1.37724,-1.5059,-1.31353,-1.33401,-1.237,-1.2548,-1.09124,-0.940601,-0.912769,-0.899601,-0.722859,-0.550937,-0.403828,-0.439154,-0.383738,-0.0715404,0.0197878,0.245055,0.40324,0.601611,0.735837,0.671763,0.935498,1.01129,1.12805,1.05578,1.39535,-9417.52
1.07894,1.21745,1.21994,1.24141,1.40677,1.38277,1.25962,1.22969,1.27712,1.392,1.26233,1.27005,1.15399,1.11813,1.00204,0.932908,0.795972,0.76577,0.564692,0.289765,0.280459,0.15814,-0.000164285,-0.313344,-0.372791,-0.630889,-0.564009,-0.70418,-0.654837,-0.831761,-1.02395,-1.07794,-1.15909,-1.35791,-1.24934,-1.30645,-1.24342,-1.41624,-1.16943,-1.26177,-1.37696,-1.26206,-1.28612,-1.12046,-1.12545,-1.18218,-0.965814,-0.846169,-0.827631,-0.75021,-0.601003,-0.223905,-0.0417089,0.100783,0.208831,0.231099,0.303969,0.338887,0.346776,0.675807,0.745069,0.665925,1.01643,1.12445,1.25771,-9420.15
1.0861,1.24588,1.29761,1.39803,1.41789,1.39868,1.46485,1.38858,1.32888,1.2554,1.30751,1.07471,1.17124,1.10308,1.09552,0.983111,0.888437,0.706021,0.553724,0.561682,0.324785,0.21027,0.0794953,-0.0331711,-0.419015,-0.411297,-0.642376,-0.705632,-0.941966,-0.86387,-0.827289,-0.98466,-1.10898,-1.14802,-1.19955,-1.17989,-1.27757,-1.11786,-1.38952,-1.53023,-1.38172,-1.22089,-1.08669,-1.14894,-1.00694,-0.971601,-0.988665,-0.847903,-0.769047,-0.541233,-0.315111,-0.378822,-0.299422,-0.0268794,0.118145,0.405958,0.396758,0.445304,0.682889,0.706598,0.89197,1.15985,1.04647,1.12917,1.14048,-9425.68
1.08797,1.21109,1.21107,1.23582,1.39302,1.44875,1.38364,1.42483,1.45674,1.44826,1.28939,1.27669,1.15024,1.13795,0.995971,0.844835,0.626615,0.641994,0.587944,0.396125,0.318485,0.155297,0.0808092,-0.130421,-0.196159,-0.536824,-0.563904,-0.699224,-0.674785,-0.974957,-1.12514,-1.08955,-1.17519,-1.4042,-1.42366,-1.50122,-1.29426,-1.38111,-1.15624,-1.29544,-1.4924,-1.41637,-1.3388,-1.17582,-1.20451,-1.17446,-0.955663,-0.884731,-0.782772,-0.684045,-0.633751,-0.337022,-0.142862,0.00659127,0.103528,0.117593,0.28769,0.47744,0.453105,0.664916,0.749194,0.717005,1.05292,1.15285,1.27624,-9418.01
1.07935,1.31521,1.28001,1.41032,1.4655,1.50024,1.4329,1.41319,1.34753,1.30605,1.28215,1.15496,1.16984,1.06348,1.00542,0.938966,0.894159,0.686525,0.516464,0.370491,0.267616,0.159676,-0.0397891,-0.175812,-0.495175,-0.515906,-0.585184,-0.623536,-0.819064,-0.648564,-0.72395,-0.900646,-1.04879,-1.04124,-1.06215,-1.21901,-1.31089,-1.39954,-1.41683,-1.49073,-1.23925,-1.30894,-1.25697,-1.19613,-1.06304,-0.962351,-0.856042,-0.823023,-0.774108,-0.545874,-0.350212,-0.31064,-0.21559,-0.12772,0.0802824,0.320045,0.321122,0.385689,0.610727,0.664677,0.814932,0.954517,1.06545,0.96724,1.21683,-9415.59
1.09661,1.18822,1.22706,1.33337,1.39481,1.45839,1.44509,1.48757,1.33192,1.25687,1.27124,1.33942,1.18503,1.06268,1.06905,1.06913,0.897192,0.724233,0.53353,0.39969,0.268436,0.0375385,0.0403517,-0.143106,-0.483363,-0.607139,-0.572321,-0.780622,-0.807522,-0.82452,-0.789794,-0.939847,-1.22118,-1.19686,-1.07314,-1.31705,-1.27382,-1.2257,-1.32174,-1.2638,-1.3333,-1.21134,-1.2053,-1.15291,-1.08077,-1.19343,-0.932306,-0.784259,-0.678567,-0.536735,-0.519075,-0.304644,-0.125323,-0.0101155,0.0112935,0.18387,0.220182,0.432896,0.425587,0.790471,0.833061,0.811411,0.89398,1.23087,1.2914,-9419.32
1.07741,1.2992,1.14857,1.27945,1.55934,1.61774,1.44176,1.34525,1.34558,1.27414,1.3063,1.08874,1.28503,1.28286,1.21025,0.96074,0.750675,0.778728,0.533426,0.346498,0.273395,0.0577086,-0.184654,-0.325211,-0.498432,-0.559148,-0.616464,-0.585782,-0.693332,-0.978521,-1.01232,-1.02298,-1.19391,-1.30018,-1.25015,-1.18633,-1.44321,-1.29739,-1.25113,-1.38965,-1.32329,-1.24761,-1.23058,-1.21422,-1.18179,-0.996466,-0.946255,-0.835994,-0.754743,-0.662529,-0.439279,-0.448852,-0.138362,-0.0584354,0.132181,0.316602,0.303421,0.387126,0.609475,0.612019,0.754155,0.843021,1.02066,1.00868,1.33086,-9414.08
1.09232,1.37824,1.44511,1.5027,1.52544,1.52418,1.49163,1.43499,1.49165,1.48685,1.30256,1.36136,1.21539,1.10937,0.944748,0.905641,0.909809,0.710005,0.538009,0.419725,0.280146,0.121801,-0.0602187,-0.3276,-0.404547,-0.420845,-0.467124,-0.702391,-0.831359,-0.791809,-0.980865,-1.22726,-1.18735,-1.15772,-1.17937,-1.41582,-1.26433,-1.35244,-1.28496,-1.3675,-1.46194,-1.31453,-1.24461,-1.14411,-0.92608,-0.992721,-0.860304,-0.703494,-0.68135,-0.603556,-0.537245,-0.254292,-0.319113,-0.0729388,-0.0281474,0.198479,0.369,0.49783,0.505067,0.739241,0.848829,0.970696,0.94512,1.08849,1.43437,-9418.91
1.0815,1.16136,1.17816,1.33228,1.54091,1.59846,1.51088,1.43853,1.40236,1.39363,1.44962,1.13653,1.23002,1.20412,1.08471,0.845113,0.709682,0.790842,0.601039,0.434997,0.276049,0.12665,0.0271094,-0.125457,-0.435538,-0.636537,-0.737439,-0.679088,-0.722965,-0.986595,-1.01595,-0.945363,-1.11716,-1.33291,-1.30561,-1.13313,-1.34404,-1.3903,-1.50674,-1.49171,-1.40202,-1.34812,-1.21396,-1.20483,-1.20725,-1.03267,-1.0352,-0.956783,-0.729541,-0.573882,-0.36935,-0.397189,-0.0699168,0.0788333,0.225311,0.254726,0.301975,0.487189,0.663371,0.620411,0.748556,0.817578,0.950567,0.905613,1.10679,-9418.6
1.08742,1.22708,1.28145,1.27429,1.33595,1.35426,1.40979,1.40749,1.44878,1.39636,1.25507,1.27719,1.16961,0.992578,0.962764,0.955193,0.807875,0.607752,0.447489,0.39424,0.305989,0.197239,0.0363133,-0.258848,-0.365972,-0.410474,-0.46438,-0.719582,-0.900778,-0.868785,-0.986273,-1.1594,-1.22176,-1.19453,-1.29987,-1.58957,-1.36347,-1.30236,-1.12181,-1.2918,-1.39245,-1.29302,-1.32755,-1.2181,-1.02535,-1.12979,-0.962536,-0.735271,-0.77914,-0.621174,-0.53335,-0.189443,-0.260003,-0.0558664,-0.0399142,0.146608,0.303168,0.321491,0.381199,0.711801,0.789711,1.00383,1.13771,1.3708,1.25223,-9421.9
1.08179,1.10621,1.33587,1.32073,1.37829,1.48009,1.46961,1.49543,1.53732,1.39575,1.3501,1.27462,1.19384,1.15876,1.1135,0.980663,0.862223,0.713797,0.523506,0.427684,0.295118,0.158542,-0.103383,-0.285935,-0.353623,-0.477959,-0.531724,-0.670157,-0.782578,-0.883932,-1.00366,-1.03498,-1.18779,-1.16945,-1.30652,-1.4617,-1.26515,-1.25385,-1.19549,-1.30373,-1.34935,-1.2639,-1.22764,-1.23315,-1.02759,-1.00941,-0.978026,-0.782843,-0.911672,-0.644467,-0.447954,-0.266037,-0.139887,-0.126469,0.0938693,0.256001,0.395304,0.234118,0.306808,0.68389,0.813599,0.965452,1.12513,1.17819,1.2808,-9414.36
1.09091,1.14526,1.18763,1.18598,1.45033,1.42867,1.37955,1.42961,1.43851,1.4071,1.37885,1.35832,1.24037,1.14919,1.10955,0.907037,0.789654,0.647125,0.377371,0.37724,0.115539,0.0677071,0.083976,-0.220779,-0.33618,-0.446835,-0.592515,-0.673537,-0.780882,-0.935774,-1.02256,-1.04778,-1.04262,-1.22865,-1.1456,-1.25804,-1.37325,-1.23092,-1.26415,-1.20982,-1.24215,-1.31068,-1.18775,-1.09805,-1.08756,-1.07757,-0.988463,-0.918981,-0.70117,-0.678361,-0.426211,-0.229842,-0.255603,0.0320219,0.145087,0.207623,0.251751,0.425902,0.308947,0.694817,0.652379,0.907105,1.0556,1.10998,1.02351,-9415.85
1.09505,1.2181,1.02493,1.23254,1.51237,1.46172,1.31959,1.54714,1.48633,1.45235,1.43748,1.36571,1.29679,1.20609,1.11812,0.903325,0.906154,0.75273,0.492196,0.298182,0.249645,0.145907,0.0127681,-0.25488,-0.317865,-0.406128,-0.631189,-0.716344,-0.804069,-0.950458,-0.888231,-0.925628,-1.10729,-1.20256,-1.17637,-1.24868,-1.43925,-1.24192,-1.25822,-1.18819,-1.17184,-1.34558,-1.29637,-1.27068,-1.24463,-1.00893,-0.995195,-0.861918,-0.693669,-0.623217,-0.463067,-0.228163,-0.118061,0.0603265,0.199487,0.256487,0.401779,0.471529,0.448008,0.685669,0.786026,0.977259,1.11122,1.18992,1.14181,-9419.96
1.09433,1.12718,1.31153,1.35092,1.36393,1.33832,1.37349,1.28174,1.50696,1.52939,1.52885,1.33272,1.17601,1.1649,1.04426,0.972844,0.778805,0.647546,0.451891,0.374701,0.244922,0.173155,0.0219473,-0.134685,-0.512667,-0.532526,-0.491359,-0.660577,-0.740844,-0.83847,-1.00466,-1.06849,-1.33562,-1.3931,-1.11745,-1.25627,-1.21859,-1.36067,-1.33937,-1.3374,-1.40957,-1.23124,-1.28643,-1.23689,-1.09102,-1.06147,-0.866273,-0.768762,-0.695777,-0.541637,-0.456185,-0.290419,-0.103611,0.0217622,0.131787,0.250073,0.331721,0.472628,0.573507,0.591246,0.809888,0.86423,1.02823,1.06277,1.08148,-9412.66
1.07294,1.30427,1.17713,1.21022,1.53783,1.59904,1.5309,1.53949,1.35865,1.28405,1.12444,1.15383,1.20776,1.13023,1.02449,0.85892,0.756939,0.757157,0.62482,0.348723,0.262577,0.0745501,-0.0662877,-0.222093,-0.299145,-0.500051,-0.680657,-0.764894,-0.761528,-0.915819,-0.948236,-0.958446,-0.974224,-1.06045,-1.33662,-1.36898,-1.33281,-1.30911,-1.30079,-1.35808,-1.40791,-1.50076,-1.28318,-1.23803,-1.12028,-1.06945,-0.998984,-0.990842,-0.80115,-0.705132,-0.517118,-0.394549,-0.292214,-0.0758269,-0.00699743,0.221836,0.368817,0.488938,0.536318,0.859444,0.688164,1.04477,0.958481,1.11579,1.23431,-9417.92
1.06969,1.22212,1.25317,1.25542,1.4318,1.66565,1.50006,1.29297,1.29117,1.2564,1.22188,1.34597,1.25833,1.09721,0.983624,0.895331,0.828108,0.821843,0.532654,0.419735,0.119452,0.0997088,0.0523523,-0.129696,-0.436745,-0.366142,-0.61808,-0.708209,-0.73945,-1.01881,-1.04941,-1.01259,-1.13057,-1.2761,-1.29898,-1.34545,-1.19132,-1.19942,-1.20261,-1.40163,-1.33033,-1.32126,-1.22407,-1.17896,-1.0076,-1.00157,-0.865339,-0.813442,-0.818594,-0.632559,-0.418927,-0.364913,-0.270815,0.0174973,-0.0819433,0.172264,0.390467,0.457576,0.544638,0.771556,0.872556,1.0871,1.13521,1.06729,1.25769,-9417.86
1.09722,1.33127,1.18439,1.36412,1.51432,1.50108,1.40734,1.35115,1.41121,1.18849,1.2544,1.24036,1.30126,1.13145,1.12006,0.928544,0.689162,0.643669,0.632583,0.439644,0.237117,0.0216707,-0.0960429,-0.279209,-0.375309,-0.666324,-0.505833,-0.604228,-0.786583,-0.866847,-0.887565,-1.16463,-1.20751,-1.31401,-1.28019,-1.31985,-1.37622,-1.3198,-1.21637,-1.39065,-1.36071,-1.35342,-1.47648,-1.28645,-1.07499,-1.09751,-0.920525,-0.924131,-0.644963,-0.488916,-0.376059,-0.268162,-0.168164,-0.0822241,-0.0156566,0.211725,0.438959,0.385037,0.625476,0.72763,0.855851,0.878226,1.02719,1.27637,1.44163,-9416.69
1.09488,1.46826,1.32279,1.39285,1.48522,1.524,1.50699,1.24826,1.45904,1.3338,1.29189,1.2336,1.25983,1.04489,1.11726,0.9087,0.774054,0.470623,0.593656,0.47105,0.295794,0.101081,-0.0439316,-0.348102,-0.342982,-0.438301,-0.519333,-0.614596,-0.766683,-0.924601,-0.953871,-1.13916,-1.25402,-1.24291,-1.10996,-1.45084,-1.41735,-1.4571,-1.25928,-1.29634,-1.30748,-1.43028,-1.42744,-1.27529,-1.08909,-1.04182,-0.88905,-0.954851,-0.714931,-0.535527,-0.368694,-0.214784,-0.0792622,-0.0128642,-0.0152502,0.162062,0.437175,0.466362,0.719428,0.711745,0.79848,0.893136,1.00548,1.25419,1.59887,-9426.1
1.07709,1.11428,1.19867,1.24794,1.35729,1.32378,1.27032,1.42931,1.27326,1.43655,1.32365,1.143,1.1059,1.14874,0.87659,0.856031,0.740907,0.88481,0.489509,0.362418,0.213818,0.13177,-0.029478,-0.152291,-0.476434,-0.574357,-0.638574,-0.629135,-0.655433,-0.763717,-0.929445,-0.915258,-1.02772,-1.27235,-1.48335,-1.30172,-1.27555,-1.17811,-1.32654,-1.40465,-1.44325,-1.25534,-1.18443,-1.1135,-1.01916,-1.00196,-0.996579,-0.74957,-0.893982,-0.702888,-0.5454,-0.40825,-0.238236,0.000124986,0.111681,0.28268,0.282546,0.592713,0.549434,0.688517,0.776712,0.914102,1.02522,0.914708,1.01929,-9421.59
1.08118,1.19622,1.41626,1.37416,1.4501,1.36426,1.33705,1.304,1.32579,1.31994,1.30195,1.20002,1.08164,1.11883,0.976599,0.834831,0.782196,0.835669,0.537742,0.355635,0.235209,0.0917213,-0.0454478,-0.278395,-0.45356,-0.456309,-0.703534,-0.787822,-0.724548,-0.830878,-0.891245,-1.01052,-1.12431,-1.24888,-1.28006,-1.37377,-1.25801,-1.29768,-1.30703,-1.46348,-1.31722,-1.20992,-1.30272,-1.1496,-1.00666,-0.963033,-0.956373,-0.830324,-0.864093,-0.757009,-0.443642,-0.382388,-0.234858,-0.0477317,0.130073,0.229082,0.428409,0.532793,0.645164,0.779608,0.75043,1.05262,1.05178,1.08243,0.809038,-9411.48
1.08893,1.24125,1.06823,1.16981,1.35892,1.49303,1.52944,1.35816,1.47848,1.35697,1.26281,1.26688,1.25291,1.14362,1.21642,0.937903,0.758202,0.590139,0.489969,0.373201,0.285109,0.0896205,0.111787,-0.0891416,-0.354197,-0.625154,-0.463764,-0.62026,-0.761018,-0.915847,-0.96638,-1.00306,-1.20546,-1.25131,-1.1702,-1.28386,-1.39755,-1.35106,-1.23542,-1.37495,-1.46113,-1.47599,-1.30639,-1.36881,-1.14848,-1.14729,-1.02705,-0.819837,-0.656806,-0.550371,-0.44177,-0.373439,-0.138184,-0.00458138,0.0202877,0.253946,0.281411,0.33658,0.507868,0.521414,0.870372,0.817753,1.08575,1.1925,1.45224,-9416.34
1.06991,1.31475,1.19917,1.29225,1.31235,1.57558,1.57411,1.307,1.49697,1.3527,1.17571,1.21055,1.20374,1.12823,1.1151,0.9637,0.674744,0.477266,0.510141,0.404719,0.163125,0.087636,0.15465,-0.0520455,-0.255655,-0.46243,-0.484514,-0.669494,-0.844107,-0.898513,-0.937985,-0.986056,-1.24749,-1.30881,-1.28364,-1.29829,-1.44677,-1.30859,-1.1809,-1.33332,-1.42539,-1.36303,-1.22046,-1.35174,-1.22279,-1.12253,-0.875284,-0.821628,-0.584247,-0.558947,-0.490145,-0.341742,-0.151557,0.11184,0.131374,0.275895,0.459787,0.263415,0.491785,0.588861,0.879164,0.917804,1.1542,1.1589,1.28232,-9426.75
1.09175,1.15471,1.28043,1.27346,1.38526,1.4919,1.53367,1.52652,1.34014,1.34285,1.28675,1.14194,1.07059,1.08619,0.967549,0.775062,0.735026,0.736755,0.473918,0.343229,0.294047,0.15871,0.0561712,-0.150613,-0.349023,-0.355714,-0.529095,-0.735886,-0.891456,-0.936,-0.962928,-0.960248,-1.10873,-1.28256,-1.16648,-1.29004,-1.37651,-1.30165,-1.41414,-1.37315,-1.39129,-1.32709,-1.38191,-1.28667,-1.13578,-1.20247,-0.842037,-0.696834,-0.714251,-0.491576,-0.482945,-0.344029,-0.194022,-0.0419328,0.130937,0.345926,0.18844,0.39693,0.657647,0.729698,0.882788,1.07768,1.10901,1.16848,1.08561,-9414.29
1.09554,1.21297,1.2952,1.17606,1.26052,1.50924,1.40349,1.44423,1.45655,1.37994,1.22011,1.12369,1.08935,1.12136,1.00199,0.826249,0.742226,0.713129,0.448713,0.386361,0.285059,0.159753,0.108468,-0.119234,-0.389997,-0.540127,-0.637452,-0.687497,-0.813596,-0.965286,-0.86991,-0.981003,-1.11243,-1.18909,-1.25799,-1.32595,-1.3473,-1.41333,-1.34144,-1.4947,-1.43967,-1.40433,-1.36474,-1.15308,-1.02727,-1.02609,-0.84461,-0.897177,-0.808083,-0.514105,-0.449651,-0.380178,-0.217227,-0.0859721,0.0540744,0.257644,0.305267,0.478922,0.51258,0.701409,0.904912,0.937074,1.13986,1.1378,1.25452,-9406.51
1.0867,1.27885,1.14981,1.31198,1.45591,1.32465,1.47979,1.39505,1.43701,1.53249,1.48833,1.22423,1.27514,1.08981,0.981503,0.916514,0.883097,0.775585,0.614109,0.353878,0.142148,0.0738963,-0.156516,-0.200254,-0.379531,-0.323084,-0.558139,-0.717379,-0.868954,-1.0087,-0.951671,-1.00996,-1.12039,-1.31077,-1.2665,-1.35537,-1.31476,-1.29484,-1.41037,-1.30368,-1.38048,-1.24297,-1.17293,-1.18695,-1.11166,-1.0697,-1.14003,-0.818065,-0.767767,-0.706277,-0.512447,-0.412845,-0.312541,-0.00763864,0.164397,0.284604,0.245593,0.373746,0.587983,0.710187,0.795313,1.12493,0.951233,1.01505,1.21893,-9418
1.09605,1.25899,1.22168,1.21406,1.52225,1.5181,1.28305,1.37651,1.35733,1.33023,1.23753,1.37442,1.31254,1.10345,1.01319,0.842688,0.780931,0.627767,0.471283,0.291134,0.276897,0.0388717,-0.0116752,-0.145953,-0.154871,-0.48434,-0.522985,-0.727252,-0.723487,-0.792038,-1.02904,-1.06689,-1.17776,-1.2985,-1.26797,-1.33054,-1.19896,-1.4247,-1.39984,-1.43118,-1.36103,-1.28168,-1.23777,-1.02887,-1.03286,-1.09159,-1.00891,-0.884435,-0.795367,-0.791983,-0.511865,-0.44734,-0.234411,-0.10773,0.041336,0.181068,0.0746975,0.397895,0.624138,0.782269,0.852453,1.05881,1.08062,1.22021,1.34383,-9422.73
1.09796,1.23784,1.25335,1.23513,1.49614,1.52397,1.4164,1.32795,1.35652,1.39938,1.37866,1.35929,1.27792,1.15675,0.982327,0.732086,0.922222,0.662539,0.422998,0.209524,0.208984,-0.00753579,-0.00336195,-0.0964503,-0.194291,-0.434024,-0.544417,-0.670754,-0.680968,-0.888897,-1.03617,-1.08324,-1.16874,-1.2431,-1.32117,-1.30729,-1.28212,-1.29869,-1.29984,-1.45406,-1.29746,-1.17041,-1.18378,-1.1167,-1.03798,-1.0824,-1.04963,-0.962954,-0.76999,-0.707166,-0.617882,-0.207013,-0.248886,-0.0505971,0.180599,0.161058,0.153661,0.410711,0.579461,0.726061,0.847415,1.04145,0.922318,1.09291,1.18333,-9422.58
